session_id,task_id,model,domain,difficulty,source,tool_selected,tool_correct,final_correct,cost,input_tokens,output_tokens,steps
bl_gpt41_mini_medical_015_cc6ca9,medical_015,gpt41_mini,medical,easy,synthetic,get_patient_record,True,True,0.0001772,291,38,5
bl_gpt41_mini_toolbench_syn_0032_dd63cb,toolbench_syn_0032,gpt41_mini,medical,medium,toolbench_synthetic,,False,False,8.999999999999999e-05,105,30,2
bl_gpt41_mini_toolbench_syn_0066_08e4a1,toolbench_syn_0066,gpt41_mini,medical,medium,toolbench_synthetic,,False,True,0.0001064,106,40,2
bl_gpt41_mini_toolbench_syn_0059_108323,toolbench_syn_0059,gpt41_mini,calendar,hard,toolbench_synthetic,get_events,False,True,0.0002968,362,95,5
bl_gpt41_mini_calendar_002_51cb2b,calendar_002,gpt41_mini,calendar,easy,synthetic,get_events,True,False,0.0001972,301,48,5
bl_gpt41_mini_medical_088_cfd59b,medical_088,gpt41_mini,medical,medium,synthetic,get_patient_record,True,False,0.0003824,352,151,5
bl_gpt41_mini_toolbench_syn_0008_787714,toolbench_syn_0008,gpt41_mini,weather,hard,toolbench_synthetic,get_weather,True,False,0.0002248,322,60,5
bl_gpt41_mini_weather_014_654f54,weather_014,gpt41_mini,weather,easy,synthetic,get_historical,False,True,0.0004276,397,168,5
bl_gpt41_mini_calendar_012_fefe15,calendar_012,gpt41_mini,calendar,easy,synthetic,get_events,True,False,0.0003332,429,101,5
bl_gpt41_mini_medical_059_ee0b0e,medical_059,gpt41_mini,medical,medium,synthetic,get_patient_record,True,True,0.0008924,1203,257,11
bl_gpt41_mini_weather_048_2142e3,weather_048,gpt41_mini,weather,easy,synthetic,get_forecast,True,True,0.0004576,476,167,5
bl_gpt41_mini_calendar_020_c80ac8,calendar_020,gpt41_mini,calendar,easy,synthetic,delete_event,True,True,0.0002608,272,95,5
bl_gpt41_mini_weather_016_13346c,weather_016,gpt41_mini,weather,easy,synthetic,get_historical,False,False,0.0003384,402,111,5
bl_gpt41_mini_weather_017_e4dda5,weather_017,gpt41_mini,weather,easy,synthetic,get_historical,False,True,0.0004124,383,162,5
bl_gpt41_mini_medical_017_9048b2,medical_017,gpt41_mini,medical,easy,synthetic,check_drug_interaction,True,True,0.000506,661,151,8
bl_gpt41_mini_toolbench_syn_0002_5546e1,toolbench_syn_0002,gpt41_mini,medical,hard,toolbench_synthetic,,False,False,0.0002228,105,113,2
bl_gpt41_mini_weather_045_00ee69,weather_045,gpt41_mini,weather,easy,synthetic,,False,True,0.0001508,121,64,2
bl_gpt41_mini_medical_080_9d586f,medical_080,gpt41_mini,medical,medium,synthetic,get_patient_record,True,True,0.0002852,321,98,5
bl_gpt41_mini_halueval_0056_126d3b,halueval_0056,gpt41_mini,knowledge,hard,halueval,search_knowledge,True,False,0.0004212,529,131,5
bl_gpt41_mini_halueval_0096_7e4886,halueval_0096,gpt41_mini,knowledge,medium,halueval,,False,False,0.0003468,207,165,2
bl_gpt41_mini_toolbench_syn_0077_3e77f1,toolbench_syn_0077,gpt41_mini,weather,medium,toolbench_synthetic,,False,False,0.0001248,116,49,2
bl_gpt41_mini_toolbench_syn_0046_edef95,toolbench_syn_0046,gpt41_mini,calendar,easy,toolbench_synthetic,get_events,False,True,0.0010956,1667,268,14
bl_gpt41_mini_calendar_015_1715a5,calendar_015,gpt41_mini,calendar,easy,synthetic,,False,True,0.0001208,102,50,2
bl_gpt41_mini_weather_053_0ea488,weather_053,gpt41_mini,weather,medium,synthetic,get_weather,True,False,0.0014128,1976,389,15
bl_gpt41_mini_calendar_026_2bb3a3,calendar_026,gpt41_mini,calendar,easy,synthetic,,False,True,0.0002148,121,104,2
bl_gpt41_mini_calendar_041_f44451,calendar_041,gpt41_mini,calendar,easy,synthetic,,False,True,0.0002168,122,105,2
bl_gpt41_mini_toolbench_syn_0079_867003,toolbench_syn_0079,gpt41_mini,medical,hard,toolbench_synthetic,,False,False,0.0002172,107,109,2
bl_gpt41_mini_weather_072_3f10c7,weather_072,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.0014816,2008,424,14
bl_gpt41_mini_weather_013_01e64f,weather_013,gpt41_mini,weather,easy,synthetic,get_forecast,True,True,0.000416,428,153,5
bl_gpt41_nano_weather_089_7272ef,weather_089,gpt41_nano,weather,medium,synthetic,get_weather,True,True,0.0001536,844,173,8
bl_gpt41_mini_toolbench_syn_0027_88cf21,toolbench_syn_0027,gpt41_mini,weather,medium,toolbench_synthetic,get_forecast,False,False,0.0004292,569,126,8
bl_gpt41_mini_weather_058_8b38c3,weather_058,gpt41_mini,weather,medium,synthetic,get_weather,True,True,0.000928,884,359,8
bl_gpt41_nano_halueval_0039_37bcfd,halueval_0039,gpt41_nano,knowledge,hard,halueval,get_knowledge,False,False,0.000136,916,111,6
bl_gpt41_nano_weather_097_e9478e,weather_097,gpt41_nano,weather,medium,synthetic,get_weather,True,True,0.0002686,1418,317,11
bl_gpt41_nano_toolbench_syn_0003_ac154b,toolbench_syn_0003,gpt41_nano,calendar,hard,toolbench_synthetic,create_event,True,True,0.0001189,577,153,8
bl_gpt41_nano_weather_051_c68e7c,weather_051,gpt41_nano,weather,medium,synthetic,get_forecast,False,True,0.0001497,533,241,5
bl_gpt41_nano_calendar_100_8c233e,calendar_100,gpt41_nano,calendar,medium,synthetic,get_events,True,False,0.0001014,550,116,5
bl_gpt41_nano_calendar_032_0b3b72,calendar_032,gpt41_nano,calendar,easy,synthetic,get_events,True,False,6.530000000000002e-05,353,75,5
bl_gpt41_nano_medical_098_6a51d1,medical_098,gpt41_nano,medical,medium,synthetic,get_patient_record,True,False,0.0001194,658,134,8
bl_gpt41_nano_toolbench_syn_0058_ab090b,toolbench_syn_0058,gpt41_nano,weather,easy,toolbench_synthetic,get_forecast,False,False,5.6300000000000006e-05,327,59,5
bl_gpt41_nano_calendar_021_d4fa1e,calendar_021,gpt41_nano,calendar,easy,synthetic,create_event,True,True,0.0001355,663,173,8
bl_gpt41_nano_toolbench_syn_0070_6e9d91,toolbench_syn_0070,gpt41_nano,medical,hard,toolbench_synthetic,get_patient_record,True,False,5.12e-05,304,52,5
bl_gpt41_nano_calendar_081_4bf908,calendar_081,gpt41_nano,calendar,medium,synthetic,create_event,True,False,0.0001822999999999,971,213,8
bl_gpt41_nano_weather_005_4cde5b,weather_005,gpt41_nano,weather,easy,synthetic,get_forecast,True,True,6.82e-05,334,87,5
bl_gpt41_nano_weather_038_f1289b,weather_038,gpt41_nano,weather,easy,synthetic,get_forecast,True,True,0.0001513,737,194,8
bl_gpt41_nano_toolbench_syn_0004_69a3af,toolbench_syn_0004,gpt41_nano,weather,hard,toolbench_synthetic,get_weather,True,False,5.7700000000000007e-05,321,64,5
bl_gpt41_nano_calendar_061_144efb,calendar_061,gpt41_nano,calendar,medium,synthetic,create_event,True,True,0.0002574,1354,305,11
bl_gpt41_nano_toolbench_syn_0074_9571f4,toolbench_syn_0074,gpt41_nano,weather,medium,toolbench_synthetic,get_weather,True,False,5.8500000000000006e-05,321,66,5
bl_gpt41_nano_halueval_0053_c84a48,halueval_0053,gpt41_nano,knowledge,hard,halueval,,False,False,5.8800000000000006e-05,216,93,2
bl_gpt41_nano_weather_094_f84baa,weather_094,gpt41_nano,weather,medium,synthetic,get_weather,True,True,0.0001947,899,262,8
bl_gpt41_nano_halueval_0068_aa2603,halueval_0068,gpt41_nano,knowledge,hard,halueval,,False,False,6.64e-05,204,115,2
bl_gpt41_nano_calendar_089_629faf,calendar_089,gpt41_nano,calendar,medium,synthetic,create_event,True,False,0.0002725,1425,325,11
bl_gpt41_nano_weather_095_92ab78,weather_095,gpt41_nano,weather,medium,synthetic,get_weather,True,True,0.0001714,902,203,8
bl_gpt41_nano_toolbench_syn_0040_411e3a,toolbench_syn_0040,gpt41_nano,medical,medium,toolbench_synthetic,get_patient_record,True,False,5.12e-05,304,52,5
bl_gpt41_nano_halueval_0008_1246ee,halueval_0008,gpt41_nano,knowledge,medium,halueval,,False,False,5.68e-05,208,90,2
bl_gpt41_nano_medical_093_679358,medical_093,gpt41_nano,medical,medium,synthetic,get_patient_record,True,False,0.0002177999999999,1218,240,11
bl_gpt41_nano_calendar_088_3bfa5b,calendar_088,gpt41_nano,calendar,medium,synthetic,get_events,True,False,9.45e-05,517,107,5
bl_gpt41_nano_halueval_0007_935194,halueval_0007,gpt41_nano,knowledge,medium,halueval,get_knowledge,False,False,0.00024,760,410,5
bl_gpt41_nano_medical_014_d3c80a,medical_014,gpt41_nano,medical,easy,synthetic,get_patient_record,True,True,4.83e-05,295,47,5
bl_gpt41_nano_toolbench_syn_0034_4b0e61,toolbench_syn_0034,gpt41_nano,calendar,easy,toolbench_synthetic,get_events,False,True,8.37e-05,361,119,5
bl_gpt41_nano_calendar_028_33d8a3,calendar_028,gpt41_nano,calendar,easy,synthetic,create_event,True,False,7.33e-05,357,94,5
bl_gpt41_nano_weather_012_1b194c,weather_012,gpt41_nano,weather,easy,synthetic,get_historical,False,True,8.23e-05,375,112,5
bl_gpt41_nano_halueval_0042_e56813,halueval_0042,gpt41_nano,knowledge,hard,halueval,,False,False,6.6e-05,204,114,2
bl_gpt41_nano_weather_007_ac03ac,weather_007,gpt41_nano,weather,easy,synthetic,get_historical,False,True,8.570000000000001e-05,377,120,5
bl_gpt41_nano_medical_047_37d2de,medical_047,gpt41_nano,medical,easy,synthetic,check_drug_interaction,True,True,6.25e-05,321,76,5
bl_gpt41_nano_halueval_0025_1bcf4b,halueval_0025,gpt41_nano,knowledge,hard,halueval,,False,False,5.95e-05,207,97,2
bl_gpt41_nano_toolbench_syn_0096_9f26c8,toolbench_syn_0096,gpt41_nano,weather,medium,toolbench_synthetic,get_historical,False,False,7.69e-05,453,79,5
bl_gpt41_nano_toolbench_syn_0045_0654a5,toolbench_syn_0045,gpt41_nano,weather,easy,toolbench_synthetic,get_weather,True,False,5.7700000000000007e-05,321,64,5
bl_gpt41_nano_weather_090_426fc1,weather_090,gpt41_nano,weather,medium,synthetic,get_forecast,False,True,0.0001637,573,266,5
bl_gpt41_nano_weather_027_d7ea37,weather_027,gpt41_nano,weather,easy,synthetic,get_historical,False,True,9.68e-05,384,146,5
bl_gpt41_nano_halueval_0026_4baf24,halueval_0026,gpt41_nano,knowledge,hard,halueval,get_historical,False,False,0.0001805,965,210,8
bl_gpt41_nano_weather_078_206fa2,weather_078,gpt41_nano,weather,medium,synthetic,get_historical,False,True,0.0001815,963,213,8
bl_gpt41_nano_medical_008_c05717,medical_008,gpt41_nano,medical,easy,synthetic,schedule_appointment,True,True,0.0001265,645,155,8
bl_gpt41_nano_calendar_085_d1b645,calendar_085,gpt41_nano,calendar,medium,synthetic,create_event,True,True,0.0002729999999999,1462,317,11
bl_gpt41_nano_medical_063_3801bb,medical_063,gpt41_nano,medical,medium,synthetic,get_patient_record,True,False,0.0002594,1590,251,14
bl_gpt41_nano_calendar_001_ed62a9,calendar_001,gpt41_nano,calendar,easy,synthetic,create_event,True,False,7.630000000000001e-05,347,104,5
bl_gpt41_nano_weather_096_1c95b6,weather_096,gpt41_nano,weather,medium,synthetic,get_forecast,False,True,0.000175,610,285,5
bl_gpt41_nano_calendar_083_283243,calendar_083,gpt41_nano,calendar,medium,synthetic,create_event,True,False,0.0004187,2179,502,15
bl_gpt41_nano_halueval_0019_da0820,halueval_0019,gpt41_nano,knowledge,hard,halueval,get_patient_record,False,False,0.0001025,513,128,5
bl_gpt41_nano_toolbench_syn_0094_00cda3,toolbench_syn_0094,gpt41_nano,medical,medium,toolbench_synthetic,check_drug_interaction,False,False,5.790000000000001e-05,303,69,5
bl_gpt41_nano_medical_031_0918ae,medical_031,gpt41_nano,medical,easy,synthetic,get_patient_record,True,True,6.050000000000001e-05,305,75,5
bl_gpt41_nano_toolbench_syn_0062_9195bb,toolbench_syn_0062,gpt41_nano,weather,hard,toolbench_synthetic,get_historical,False,False,8.09e-05,453,89,5
bl_gpt41_nano_calendar_056_4cfe53,calendar_056,gpt41_nano,calendar,medium,synthetic,get_events,True,False,8.92e-05,460,108,5
bl_gpt41_nano_toolbench_syn_0053_2e4e5a,toolbench_syn_0053,gpt41_nano,weather,easy,toolbench_synthetic,get_weather,True,False,6.66e-05,338,82,5
bl_gpt41_nano_medical_038_7581eb,medical_038,gpt41_nano,medical,easy,synthetic,schedule_appointment,True,True,0.0001265,645,155,8
bl_gpt41_nano_toolbench_syn_0023_cb523b,toolbench_syn_0023,gpt41_nano,medical,hard,toolbench_synthetic,schedule_appointment,False,True,5.380000000000001e-05,282,64,5
bl_gpt41_nano_calendar_072_48b606,calendar_072,gpt41_nano,calendar,medium,synthetic,get_events,True,False,0.000154,772,192,8
bl_gpt41_nano_weather_086_e2bd24,weather_086,gpt41_nano,weather,medium,synthetic,get_weather,True,True,0.0002240999999999,1245,249,11
bl_gpt41_nano_toolbench_syn_0093_9852b5,toolbench_syn_0093,gpt41_nano,calendar,medium,toolbench_synthetic,get_events,False,True,5.4300000000000005e-05,319,56,5
bl_gpt41_nano_calendar_054_7967d3,calendar_054,gpt41_nano,calendar,medium,synthetic,get_events,True,False,8.400000000000001e-05,452,97,5
bl_gpt41_nano_toolbench_syn_0013_f3a608,toolbench_syn_0013,gpt41_nano,medical,medium,toolbench_synthetic,schedule_appointment,False,True,5.87e-05,291,74,5
bl_gpt41_nano_toolbench_syn_0092_4a723d,toolbench_syn_0092,gpt41_nano,medical,hard,toolbench_synthetic,get_patient_record,True,False,5.05e-05,301,51,5
bl_gpt41_nano_weather_039_37348e,weather_039,gpt41_nano,weather,easy,synthetic,get_forecast,False,True,0.0001528,828,175,8
bl_gpt41_nano_calendar_007_6b29cb,calendar_007,gpt41_nano,calendar,easy,synthetic,get_events,True,False,7.070000000000001e-05,355,88,5
bl_gpt41_nano_toolbench_syn_0048_4c0c3c,toolbench_syn_0048,gpt41_nano,medical,hard,toolbench_synthetic,get_patient_record,True,False,5.05e-05,301,51,5
bl_gpt41_nano_halueval_0028_187c6c,halueval_0028,gpt41_nano,knowledge,hard,halueval,,False,False,5.810000000000001e-05,197,96,2
bl_gpt41_nano_halueval_0089_05e5f4,halueval_0089,gpt41_nano,knowledge,medium,halueval,get_historical,False,False,0.0002213,1025,297,8
bl_gpt41_nano_weather_070_f27551,weather_070,gpt41_nano,weather,medium,synthetic,get_weather,True,True,0.0001951,923,257,8
bl_gpt41_nano_calendar_059_870f0d,calendar_059,gpt41_nano,calendar,medium,synthetic,create_event,True,True,0.0002504,1364,285,11
bl_gpt41_nano_medical_045_f22e9e,medical_045,gpt41_nano,medical,easy,synthetic,get_patient_record,True,True,5.4300000000000005e-05,307,59,5
bl_gpt41_nano_weather_032_ff67c8,weather_032,gpt41_nano,weather,easy,synthetic,get_historical,False,True,7.82e-05,386,99,5
bl_gpt41_nano_weather_009_272e40,weather_009,gpt41_nano,weather,easy,synthetic,get_historical,False,True,7.530000000000001e-05,385,92,5
bl_gpt41_nano_halueval_0085_1164c2,halueval_0085,gpt41_nano,knowledge,hard,halueval,,False,False,5.35e-05,203,83,2
bl_gpt41_nano_medical_068_fb5cf4,medical_068,gpt41_nano,medical,medium,synthetic,get_patient_record,True,False,0.0001251,667,146,8
bl_gpt41_nano_halueval_0001_80957a,halueval_0001,gpt41_nano,knowledge,medium,halueval,,False,False,4.42e-05,202,60,2
bl_gpt41_nano_medical_034_2cd017,medical_034,gpt41_nano,medical,easy,synthetic,get_patient_record,True,True,5.07e-05,303,51,5
bl_gpt41_nano_medical_062_ce2d40,medical_062,gpt41_nano,medical,medium,synthetic,get_patient_record,True,False,7.8e-05,340,110,5
bl_gpt41_nano_medical_092_7731df,medical_092,gpt41_nano,medical,medium,synthetic,get_patient_record,True,True,7.960000000000001e-05,340,114,5
bl_gpt41_nano_calendar_033_96889a,calendar_033,gpt41_nano,calendar,easy,synthetic,create_event,True,False,7.620000000000001e-05,358,101,5
bl_gpt41_nano_calendar_099_173651,calendar_099,gpt41_nano,calendar,medium,synthetic,create_event,True,True,0.0001798,978,205,8
bl_gpt41_nano_toolbench_syn_0024_c8f2be,toolbench_syn_0024,gpt41_nano,medical,easy,toolbench_synthetic,get_patient_record,True,False,5.11e-05,299,53,5
bl_gpt41_nano_weather_003_5d67a9,weather_003,gpt41_nano,weather,easy,synthetic,get_forecast,True,True,0.0001292,636,164,8
bl_gpt41_nano_weather_019_19b0ad,weather_019,gpt41_nano,weather,easy,synthetic,get_forecast,False,True,0.0001719,863,214,8
bl_gpt41_nano_toolbench_syn_0022_2eceaf,toolbench_syn_0022,gpt41_nano,weather,medium,toolbench_synthetic,get_forecast,False,False,0.0001442999999999,687,189,8
bl_gpt41_nano_halueval_0088_516c15,halueval_0088,gpt41_nano,knowledge,medium,halueval,get_knowledge,False,False,9.4e-05,452,122,5
bl_gpt41_nano_medical_054_75203a,medical_054,gpt41_nano,medical,medium,synthetic,get_patient_record,True,True,6.83e-05,335,87,5
bl_gpt41_nano_weather_077_268f3a,weather_077,gpt41_nano,weather,medium,synthetic,get_weather,True,True,0.0002363999999999,1296,267,11
bl_gpt41_nano_medical_064_2ffcf0,medical_064,gpt41_nano,medical,medium,synthetic,get_patient_record,True,False,0.0001217,649,142,8
bl_gpt41_nano_toolbench_syn_0014_5f4c5f,toolbench_syn_0014,gpt41_nano,calendar,easy,toolbench_synthetic,get_events,False,True,0.000194,1072,217,11
bl_gpt41_nano_toolbench_syn_0051_2a9491,toolbench_syn_0051,gpt41_nano,medical,hard,toolbench_synthetic,schedule_appointment,False,True,6.1e-05,294,79,5
bl_gpt41_nano_calendar_044_1bc26c,calendar_044,gpt41_nano,calendar,easy,synthetic,get_events,True,False,6.390000000000001e-05,327,78,5
bl_gpt41_nano_halueval_0071_f0cada,halueval_0071,gpt41_nano,knowledge,medium,halueval,,False,False,0.0001176,196,245,2
bl_gpt41_nano_halueval_0049_6eaddf,halueval_0049,gpt41_nano,knowledge,medium,halueval,,False,False,6.000000000000001e-05,196,101,2
bl_gpt41_nano_calendar_080_f31281,calendar_080,gpt41_nano,calendar,medium,synthetic,get_events,True,False,9.91e-05,551,110,5
bl_gpt41_nano_calendar_034_28e869,calendar_034,gpt41_nano,calendar,easy,synthetic,get_events,True,True,0.0001033999999999,482,138,5
bl_gpt41_nano_calendar_045_04c9cd,calendar_045,gpt41_nano,calendar,easy,synthetic,delete_event,True,True,5.260000000000001e-05,270,64,5
bl_gpt41_nano_weather_067_5f0d0f,weather_067,gpt41_nano,weather,medium,synthetic,get_weather,True,True,0.0001962,922,260,8
bl_gpt41_nano_medical_070_1eea73,medical_070,gpt41_nano,medical,medium,synthetic,get_patient_record,True,False,7.750000000000001e-05,339,109,5
bl_gpt41_nano_medical_081_9ac5e5,medical_081,gpt41_nano,medical,medium,synthetic,get_patient_record,True,False,0.000129,686,151,8
bl_gpt41_nano_halueval_0006_b7ffcf,halueval_0006,gpt41_nano,knowledge,medium,halueval,,False,False,0.000139,198,298,2
bl_gpt41_nano_medical_009_3d9ee4,medical_009,gpt41_nano,medical,easy,synthetic,get_patient_record,True,True,4.83e-05,295,47,5
bl_gpt41_nano_calendar_046_94cdee,calendar_046,gpt41_nano,calendar,easy,synthetic,create_event,True,False,7.510000000000001e-05,343,102,5
bl_gpt41_nano_halueval_0032_e8c83b,halueval_0032,gpt41_nano,knowledge,medium,halueval,,False,False,4.41e-05,193,62,2
bl_gpt41_nano_halueval_0066_f8001d,halueval_0066,gpt41_nano,knowledge,hard,halueval,,False,False,0.0002149,213,484,2
bl_gpt41_nano_toolbench_syn_0041_72c323,toolbench_syn_0041,gpt41_nano,medical,easy,toolbench_synthetic,get_patient_record,True,False,5.25e-05,301,56,5
bl_gpt41_nano_halueval_0065_3a36ba,halueval_0065,gpt41_nano,knowledge,hard,halueval,,False,False,5.22e-05,202,80,2
bl_gpt41_nano_medical_078_e1c077,medical_078,gpt41_nano,medical,medium,synthetic,get_patient_record,True,False,0.0001306,682,156,8
bl_gpt41_nano_weather_018_f4eb6d,weather_018,gpt41_nano,weather,easy,synthetic,get_forecast,True,True,0.0001015,471,136,5
bl_gpt41_nano_toolbench_syn_0017_6ab989,toolbench_syn_0017,gpt41_nano,weather,hard,toolbench_synthetic,get_historical,False,False,0.0001044999999999,453,148,5
bl_gpt41_nano_weather_021_91d04a,weather_021,gpt41_nano,weather,easy,synthetic,get_historical,False,True,7.87e-05,383,101,5
bl_gpt41_nano_halueval_0048_f65480,halueval_0048,gpt41_nano,knowledge,medium,halueval,,False,False,7.38e-05,454,71,3
bl_gpt41_nano_calendar_031_e35f0c,calendar_031,gpt41_nano,calendar,easy,synthetic,create_event,True,True,7.620000000000001e-05,346,104,5
bl_gpt41_nano_medical_039_6d698a,medical_039,gpt41_nano,medical,easy,synthetic,get_patient_record,True,True,4.8700000000000005e-05,303,46,5
bl_gpt41_nano_medical_097_9758da,medical_097,gpt41_nano,medical,medium,synthetic,get_patient_record,True,False,0.0001474,718,189,8
bl_gpt41_nano_medical_087_5f7860,medical_087,gpt41_nano,medical,medium,synthetic,get_patient_record,True,False,0.0002056999999999,1181,219,11
bl_gpt41_nano_calendar_050_fda3fc,calendar_050,gpt41_nano,calendar,easy,synthetic,delete_event,True,True,5.12e-05,272,60,5
bl_gpt41_nano_medical_004_88b04e,medical_004,gpt41_nano,medical,easy,synthetic,get_patient_record,True,True,4.8700000000000005e-05,303,46,5
bl_gpt41_nano_toolbench_syn_0000_8d11b9,toolbench_syn_0000,gpt41_nano,weather,easy,toolbench_synthetic,get_forecast,False,False,0.0001113,609,126,8
bl_gpt41_nano_toolbench_syn_0036_a37164,toolbench_syn_0036,gpt41_nano,calendar,easy,toolbench_synthetic,create_event,True,True,0.0002795,1287,377,11
bl_gpt41_nano_toolbench_syn_0087_36758c,toolbench_syn_0087,gpt41_nano,medical,easy,toolbench_synthetic,check_drug_interaction,False,False,5.7500000000000015e-05,303,68,5
