session_id,task_id,model,domain,injection_type,predicted_stage,ground_truth_stage,confidence,method,final_correct,correct_attribution
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0074_87e877,toolbench_syn_0074,gpt4o_mini,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0092_f5f83b,toolbench_syn_0092,gpt4o_mini,medical,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0094_3a38cd,toolbench_syn_0094,gpt4o_mini,medical,p4_wrong_parameter_spec,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0096_27b33b,toolbench_syn_0096,gpt4o_mini,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,heuristic,False,False
p4_wrong_parameter_spec_gpt4o_mini_weather_007_b1f4a5,weather_007,gpt4o_mini,weather,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_weather_012_bfa4b5,weather_012,gpt4o_mini,weather,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_calendar_001_069cd9,calendar_001,deepseek_v3,calendar,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_calendar_007_50d760,calendar_007,deepseek_v3,calendar,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_calendar_021_7ee3e2,calendar_021,deepseek_v3,calendar,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_calendar_032_581941,calendar_032,deepseek_v3,calendar,p4_wrong_subtask,output_generation,planning,0.7,heuristic,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0004_af445f,toolbench_syn_0004,deepseek_v3,weather,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0040_c455c0,toolbench_syn_0040,deepseek_v3,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0045_857eb8,toolbench_syn_0045,deepseek_v3,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0048_9cb5ef,toolbench_syn_0048,deepseek_v3,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0053_7ca957,toolbench_syn_0053,deepseek_v3,weather,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0058_ab0927,toolbench_syn_0058,deepseek_v3,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0062_1754d4,toolbench_syn_0062,deepseek_v3,weather,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0070_02d012,toolbench_syn_0070,deepseek_v3,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0074_302191,toolbench_syn_0074,deepseek_v3,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0092_083b27,toolbench_syn_0092,deepseek_v3,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0094_b76466,toolbench_syn_0094,deepseek_v3,medical,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_deepseek_v3_toolbench_syn_0096_37d661,toolbench_syn_0096,deepseek_v3,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_calendar_056_e56759,calendar_056,gemini_20_flash,calendar,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_medical_047_fa768a,medical_047,gemini_20_flash,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0003_d4debe,toolbench_syn_0003,gemini_20_flash,calendar,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0004_a6432c,toolbench_syn_0004,gemini_20_flash,weather,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0040_6a1a41,toolbench_syn_0040,gemini_20_flash,medical,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0045_f1d676,toolbench_syn_0045,gemini_20_flash,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0048_1cb9b0,toolbench_syn_0048,gemini_20_flash,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0053_0176a4,toolbench_syn_0053,gemini_20_flash,weather,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0058_6c83bb,toolbench_syn_0058,gemini_20_flash,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0062_d971e7,toolbench_syn_0062,gemini_20_flash,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0070_4bb935,toolbench_syn_0070,gemini_20_flash,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0074_b6d427,toolbench_syn_0074,gemini_20_flash,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0092_d41721,toolbench_syn_0092,gemini_20_flash,medical,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0094_7cbd40,toolbench_syn_0094,gemini_20_flash,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_toolbench_syn_0096_e0726a,toolbench_syn_0096,gemini_20_flash,weather,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gemini_20_flash_weather_089_a742b2,weather_089,gemini_20_flash,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_calendar_007_bc3294,calendar_007,gpt4o_mini,calendar,p4_wrong_subtask,output_generation,planning,0.7,heuristic,False,False
p4_wrong_subtask_gpt4o_mini_calendar_054_6cde6f,calendar_054,gpt4o_mini,calendar,p4_wrong_subtask,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_subtask_gpt4o_mini_calendar_056_878775,calendar_056,gpt4o_mini,calendar,p4_wrong_subtask,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_subtask_gpt4o_mini_calendar_061_fd4b27,calendar_061,gpt4o_mini,calendar,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_calendar_072_f3c3ed,calendar_072,gpt4o_mini,calendar,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_calendar_088_9b3109,calendar_088,gpt4o_mini,calendar,p4_wrong_subtask,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_subtask_gpt4o_mini_calendar_100_4f2ad5,calendar_100,gpt4o_mini,calendar,p4_wrong_subtask,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0004_2f740e,toolbench_syn_0004,gpt4o_mini,weather,p4_wrong_subtask,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0040_e83aba,toolbench_syn_0040,gpt4o_mini,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0045_fd9892,toolbench_syn_0045,gpt4o_mini,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0048_5784cb,toolbench_syn_0048,gpt4o_mini,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0053_434b43,toolbench_syn_0053,gpt4o_mini,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0058_68519a,toolbench_syn_0058,gpt4o_mini,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0062_aafa81,toolbench_syn_0062,gpt4o_mini,weather,p4_wrong_subtask,output_generation,planning,0.7,heuristic,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0070_e6c3c3,toolbench_syn_0070,gpt4o_mini,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0074_74bd54,toolbench_syn_0074,gpt4o_mini,weather,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0092_76a8ab,toolbench_syn_0092,gpt4o_mini,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0094_164b93,toolbench_syn_0094,gpt4o_mini,medical,p4_wrong_subtask,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_subtask_gpt4o_mini_toolbench_syn_0096_16e9ff,toolbench_syn_0096,gpt4o_mini,weather,p4_wrong_subtask,output_generation,planning,0.7,heuristic,False,False
p4_wrong_tool_spec_deepseek_v3_calendar_007_ed3bdb,calendar_007,deepseek_v3,calendar,p4_wrong_tool_spec,output_generation,planning,0.7,heuristic,False,False
p4_wrong_tool_spec_deepseek_v3_calendar_056_4e39e0,calendar_056,deepseek_v3,calendar,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_deepseek_v3_calendar_061_e577c8,calendar_061,deepseek_v3,calendar,p4_wrong_tool_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_deepseek_v3_calendar_088_96c207,calendar_088,deepseek_v3,calendar,p4_wrong_tool_spec,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_tool_spec_deepseek_v3_medical_098_c301b6,medical_098,deepseek_v3,medical,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0004_b45944,toolbench_syn_0004,deepseek_v3,weather,p4_wrong_tool_spec,tool_selection,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0040_b9d969,toolbench_syn_0040,deepseek_v3,medical,p4_wrong_tool_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0045_91c01f,toolbench_syn_0045,deepseek_v3,weather,p4_wrong_tool_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0048_fc8192,toolbench_syn_0048,deepseek_v3,medical,p4_wrong_tool_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0053_d921bd,toolbench_syn_0053,deepseek_v3,weather,p4_wrong_tool_spec,tool_selection,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0058_0395ea,toolbench_syn_0058,deepseek_v3,weather,p4_wrong_tool_spec,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0062_fc74dc,toolbench_syn_0062,deepseek_v3,weather,p4_wrong_tool_spec,tool_selection,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0070_4dcf23,toolbench_syn_0070,deepseek_v3,medical,p4_wrong_tool_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0074_250284,toolbench_syn_0074,deepseek_v3,weather,p4_wrong_tool_spec,tool_selection,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0092_562b0c,toolbench_syn_0092,deepseek_v3,medical,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0094_025973,toolbench_syn_0094,deepseek_v3,medical,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_deepseek_v3_toolbench_syn_0096_ba4e54,toolbench_syn_0096,deepseek_v3,weather,p4_wrong_tool_spec,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_tool_spec_gemini_20_flash_calendar_032_a759c0,calendar_032,gemini_20_flash,calendar,p4_wrong_tool_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_calendar_056_dc07b4,calendar_056,gemini_20_flash,calendar,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_calendar_081_abc985,calendar_081,gemini_20_flash,calendar,p4_wrong_tool_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_calendar_083_508e04,calendar_083,gemini_20_flash,calendar,p4_wrong_tool_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_medical_047_74a2cb,medical_047,gemini_20_flash,medical,p4_wrong_tool_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_medical_098_91baac,medical_098,gemini_20_flash,medical,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0003_72080a,toolbench_syn_0003,gemini_20_flash,calendar,p4_wrong_tool_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0004_a39a9c,toolbench_syn_0004,gemini_20_flash,weather,p4_wrong_tool_spec,tool_selection,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0040_8d53b1,toolbench_syn_0040,gemini_20_flash,medical,p4_wrong_tool_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0045_cbbc3f,toolbench_syn_0045,gemini_20_flash,weather,p4_wrong_tool_spec,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0048_1c55e3,toolbench_syn_0048,gemini_20_flash,medical,p4_wrong_tool_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0053_5f39db,toolbench_syn_0053,gemini_20_flash,weather,p4_wrong_tool_spec,tool_selection,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0058_bbc9a5,toolbench_syn_0058,gemini_20_flash,weather,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0062_d1e165,toolbench_syn_0062,gemini_20_flash,weather,p4_wrong_tool_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0070_478c6a,toolbench_syn_0070,gemini_20_flash,medical,p4_wrong_tool_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0074_0c0d76,toolbench_syn_0074,gemini_20_flash,weather,p4_wrong_tool_spec,tool_selection,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0092_417e81,toolbench_syn_0092,gemini_20_flash,medical,p4_wrong_tool_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0093_077181,toolbench_syn_0093,gemini_20_flash,calendar,p4_wrong_tool_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0094_427fcd,toolbench_syn_0094,gemini_20_flash,medical,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_toolbench_syn_0096_c993e5,toolbench_syn_0096,gemini_20_flash,weather,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_weather_007_27715f,weather_007,gemini_20_flash,weather,p4_wrong_tool_spec,tool_selection,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gemini_20_flash_weather_094_f04302,weather_094,gemini_20_flash,weather,p4_wrong_tool_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_tool_spec_gpt4o_mini_calendar_054_f59500,calendar_054,gpt4o_mini,calendar,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gpt4o_mini_calendar_056_e7ca10,calendar_056,gpt4o_mini,calendar,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gpt4o_mini_calendar_088_264b10,calendar_088,gpt4o_mini,calendar,p4_wrong_tool_spec,memory_retrieval,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gpt4o_mini_calendar_100_7838ba,calendar_100,gpt4o_mini,calendar,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gpt4o_mini_toolbench_syn_0004_f40bcd,toolbench_syn_0004,gpt4o_mini,weather,p4_wrong_tool_spec,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_tool_spec_gpt4o_mini_toolbench_syn_0040_dcf0f6,toolbench_syn_0040,gpt4o_mini,medical,p4_wrong_tool_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_tool_spec_gpt4o_mini_toolbench_syn_0045_8aec26,toolbench_syn_0045,gpt4o_mini,weather,p4_wrong_tool_spec,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_tool_spec_gpt4o_mini_toolbench_syn_0048_881cc8,toolbench_syn_0048,gpt4o_mini,medical,p4_wrong_tool_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_tool_spec_gpt4o_mini_toolbench_syn_0053_b12cd0,toolbench_syn_0053,gpt4o_mini,weather,p4_wrong_tool_spec,tool_selection,planning,0.7,llm_judge,False,False
p4_wrong_tool_spec_gpt4o_mini_toolbench_syn_0058_689a47,toolbench_syn_0058,gpt4o_mini,weather,p4_wrong_tool_spec,output_generation,planning,0.7,llm_judge,False,False
