session_id,task_id,model,domain,difficulty,source,error_type,tool_selected,tool_correct,final_correct,eps,weps,reached_output,cascade_count,cost
p2_missing_required_o3_mini_medical_008_d78784,medical_008,o3_mini,medical,easy,synthetic,missing_required,,False,True,0,0.0,False,0,0.001452
p2_missing_required_o3_mini_medical_063_6aa994,medical_063,o3_mini,medical,medium,synthetic,missing_required,get_patient_record,True,True,1,0.54,False,0,0.0085965
p2_missing_required_o3_mini_calendar_083_c4fa5b,calendar_083,o3_mini,calendar,medium,synthetic,missing_required,create_event,True,False,2,1.08,True,1,0.0090156
p2_missing_required_o3_mini_calendar_001_8efce4,calendar_001,o3_mini,calendar,easy,synthetic,missing_required,create_event,True,True,1,0.54,False,1,0.0064317
p2_missing_required_o3_mini_toolbench_syn_0094_e73858,toolbench_syn_0094,o3_mini,medical,medium,toolbench_synthetic,missing_required,check_drug_interaction,False,False,2,1.08,True,0,0.0031482
p2_missing_required_o3_mini_weather_096_7102b9,weather_096,o3_mini,weather,medium,synthetic,missing_required,get_forecast,False,False,2,1.08,True,2,0.0185328
p2_missing_required_o3_mini_calendar_056_403dc1,calendar_056,o3_mini,calendar,medium,synthetic,missing_required,get_events,True,False,2,1.08,True,1,0.0055682
p2_missing_required_o3_mini_medical_031_f7974a,medical_031,o3_mini,medical,easy,synthetic,missing_required,get_patient_record,True,True,1,0.54,False,0,0.003377
p2_missing_required_o3_mini_medical_038_759a7a,medical_038,o3_mini,medical,easy,synthetic,missing_required,,False,True,0,0.0,False,0,0.0017336
p2_missing_required_o3_mini_toolbench_syn_0053_5baa2d,toolbench_syn_0053,o3_mini,weather,easy,toolbench_synthetic,missing_required,get_weather,True,False,2,1.08,True,0,0.0039061
p2_missing_required_o3_mini_toolbench_syn_0062_1b7c2e,toolbench_syn_0062,o3_mini,weather,hard,toolbench_synthetic,missing_required,get_historical,False,False,2,1.08,True,1,0.0101662
p2_missing_required_o3_mini_toolbench_syn_0023_b47b1c,toolbench_syn_0023,o3_mini,medical,hard,toolbench_synthetic,missing_required,,False,True,0,0.0,False,0,0.0015411
p2_missing_required_o3_mini_calendar_072_ca25f9,calendar_072,o3_mini,calendar,medium,synthetic,missing_required,get_events,True,False,2,1.08,True,1,0.0107866
p2_missing_required_o3_mini_weather_086_0a0719,weather_086,o3_mini,weather,medium,synthetic,missing_required,get_forecast,False,True,1,0.54,False,2,0.0169422
p2_missing_required_o3_mini_toolbench_syn_0093_b5d7e2,toolbench_syn_0093,o3_mini,calendar,medium,toolbench_synthetic,missing_required,,False,True,0,0.0,False,0,0.006105
p2_missing_required_o3_mini_calendar_054_4e5ba3,calendar_054,o3_mini,calendar,medium,synthetic,missing_required,get_events,True,True,1,0.54,False,1,0.0072435
p2_semantic_wrong_o3_mini_weather_097_6c73fa,weather_097,o3_mini,weather,medium,synthetic,semantic_wrong,get_weather,True,False,1,1.0,True,1,0.0090838
p2_semantic_wrong_o3_mini_weather_089_14c6a9,weather_089,o3_mini,weather,medium,synthetic,semantic_wrong,get_forecast,False,True,1,0.6,False,2,0.0153956
p2_semantic_wrong_o3_mini_toolbench_syn_0003_2d41f4,toolbench_syn_0003,o3_mini,calendar,hard,toolbench_synthetic,semantic_wrong,,False,True,0,0.0,False,0,0.0044154
p2_semantic_wrong_o3_mini_calendar_100_e41db1,calendar_100,o3_mini,calendar,medium,synthetic,semantic_wrong,get_events,True,False,1,1.0,True,2,0.0085712
p2_semantic_wrong_o3_mini_weather_051_9142d3,weather_051,o3_mini,weather,medium,synthetic,semantic_wrong,get_weather,True,True,0,0.0,False,1,0.0127677
p2_semantic_wrong_o3_mini_calendar_032_4a16fc,calendar_032,o3_mini,calendar,easy,synthetic,semantic_wrong,get_events,True,True,1,0.6,False,1,0.0027863
p2_semantic_wrong_o3_mini_medical_098_15159d,medical_098,o3_mini,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,1,1.0,True,2,0.0088517
p2_semantic_wrong_o3_mini_calendar_021_dea321,calendar_021,o3_mini,calendar,easy,synthetic,semantic_wrong,create_event,True,True,1,0.6,False,1,0.0028402
p2_semantic_wrong_o3_mini_toolbench_syn_0058_1d3622,toolbench_syn_0058,o3_mini,weather,easy,toolbench_synthetic,semantic_wrong,get_forecast,False,False,1,1.0,True,2,0.0076362
p2_semantic_wrong_o3_mini_calendar_081_b61249,calendar_081,o3_mini,calendar,medium,synthetic,semantic_wrong,create_event,True,True,0,0.0,False,1,0.0058553
p2_semantic_wrong_o3_mini_toolbench_syn_0070_afe63b,toolbench_syn_0070,o3_mini,medical,hard,toolbench_synthetic,semantic_wrong,get_patient_record,True,False,1,1.0,True,0,0.0033649
p2_semantic_wrong_o3_mini_weather_038_a1a613,weather_038,o3_mini,weather,easy,synthetic,semantic_wrong,get_forecast,True,True,0,0.0,False,1,0.0073447
p2_semantic_wrong_o3_mini_calendar_061_0fb74f,calendar_061,o3_mini,calendar,medium,synthetic,semantic_wrong,create_event,True,True,1,0.6,False,1,0.0058234
p2_semantic_wrong_o3_mini_weather_005_319705,weather_005,o3_mini,weather,easy,synthetic,semantic_wrong,get_forecast,True,True,1,0.6,False,1,0.0130658
p2_semantic_wrong_o3_mini_toolbench_syn_0004_2b8e06,toolbench_syn_0004,o3_mini,weather,hard,toolbench_synthetic,semantic_wrong,get_weather,True,False,2,1.2,True,1,0.0035343
p2_semantic_wrong_o3_mini_weather_094_350415,weather_094,o3_mini,weather,medium,synthetic,semantic_wrong,get_weather,True,True,0,0.0,False,1,0.0163317
p2_semantic_wrong_o3_mini_toolbench_syn_0074_c82f16,toolbench_syn_0074,o3_mini,weather,medium,toolbench_synthetic,semantic_wrong,get_weather,True,False,1,1.0,True,0,0.0047454
p2_semantic_wrong_o3_mini_calendar_089_5dd087,calendar_089,o3_mini,calendar,medium,synthetic,semantic_wrong,create_event,True,False,2,1.2,True,1,0.0053724
p2_semantic_wrong_o3_mini_medical_093_8383fd,medical_093,o3_mini,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,0,0.0077583
p2_semantic_wrong_o3_mini_toolbench_syn_0040_9c3879,toolbench_syn_0040,o3_mini,medical,medium,toolbench_synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,0,0.0023474
p2_semantic_wrong_o3_mini_weather_095_d981db,weather_095,o3_mini,weather,medium,synthetic,semantic_wrong,get_forecast,False,True,1,0.6,False,2,0.0183744
p2_semantic_wrong_o3_mini_calendar_088_b7de2e,calendar_088,o3_mini,calendar,medium,synthetic,semantic_wrong,get_events,True,False,2,1.2,True,1,0.0073513
p2_semantic_wrong_o3_mini_medical_014_b94547,medical_014,o3_mini,medical,easy,synthetic,semantic_wrong,get_patient_record,True,True,1,0.6,False,0,0.0033858
p2_semantic_wrong_o3_mini_toolbench_syn_0034_270623,toolbench_syn_0034,o3_mini,calendar,easy,toolbench_synthetic,semantic_wrong,get_events,False,False,1,1.0,True,2,0.0092334
p2_semantic_wrong_o3_mini_calendar_028_42b17b,calendar_028,o3_mini,calendar,easy,synthetic,semantic_wrong,create_event,True,True,1,0.6,False,1,0.0034023
p2_semantic_wrong_o3_mini_weather_012_20f4bb,weather_012,o3_mini,weather,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,0.0036311
p2_semantic_wrong_o3_mini_weather_007_84dbc0,weather_007,o3_mini,weather,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,0.0017699
p2_semantic_wrong_o3_mini_medical_047_b57b0c,medical_047,o3_mini,medical,easy,synthetic,semantic_wrong,check_drug_interaction,True,True,1,0.6,False,0,0.0027456
p2_semantic_wrong_o3_mini_toolbench_syn_0096_c8063b,toolbench_syn_0096,o3_mini,weather,medium,toolbench_synthetic,semantic_wrong,get_historical,False,False,1,1.0,True,2,0.0074415
p2_semantic_wrong_o3_mini_toolbench_syn_0045_c66132,toolbench_syn_0045,o3_mini,weather,easy,toolbench_synthetic,semantic_wrong,get_weather,True,False,1,1.0,True,0,0.0065087
p2_semantic_wrong_o3_mini_weather_090_0d8963,weather_090,o3_mini,weather,medium,synthetic,semantic_wrong,get_forecast,False,False,1,1.0,True,1,0.0112596
p2_semantic_wrong_o3_mini_weather_027_fa68b5,weather_027,o3_mini,weather,easy,synthetic,semantic_wrong,get_forecast,False,False,2,1.2,True,2,0.0206613
p2_semantic_wrong_o3_mini_weather_078_ee4148,weather_078,o3_mini,weather,medium,synthetic,semantic_wrong,get_weather,True,True,0,0.0,False,1,0.0159401
p2_semantic_wrong_o3_mini_calendar_085_948f3c,calendar_085,o3_mini,calendar,medium,synthetic,semantic_wrong,create_event,True,True,1,0.6,False,1,0.0065153
p2_semantic_wrong_o3_mini_medical_008_f18108,medical_008,o3_mini,medical,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,0.001452
p2_semantic_wrong_o3_mini_medical_063_e42cf4,medical_063,o3_mini,medical,medium,synthetic,semantic_wrong,get_patient_record,True,True,1,0.6,False,1,0.0118888
p2_semantic_wrong_o3_mini_calendar_083_300ae4,calendar_083,o3_mini,calendar,medium,synthetic,semantic_wrong,create_event,True,False,2,1.2,True,1,0.0082995
p2_semantic_wrong_o3_mini_calendar_001_7c0e51,calendar_001,o3_mini,calendar,easy,synthetic,semantic_wrong,create_event,True,True,1,0.6,False,1,0.0030635
p2_semantic_wrong_o3_mini_weather_096_acefab,weather_096,o3_mini,weather,medium,synthetic,semantic_wrong,get_forecast,False,True,0,0.0,False,0,0.0094863999999999
p2_semantic_wrong_o3_mini_toolbench_syn_0094_0822f3,toolbench_syn_0094,o3_mini,medical,medium,toolbench_synthetic,semantic_wrong,check_drug_interaction,False,False,2,1.2,True,0,0.0028765
p2_semantic_wrong_o3_mini_medical_031_41744f,medical_031,o3_mini,medical,easy,synthetic,semantic_wrong,get_patient_record,True,False,1,1.0,True,0,0.0032967
p2_semantic_wrong_o3_mini_toolbench_syn_0062_faa079,toolbench_syn_0062,o3_mini,weather,hard,toolbench_synthetic,semantic_wrong,get_historical,False,False,1,1.0,True,2,0.0080949
p2_semantic_wrong_o3_mini_calendar_056_73e1ea,calendar_056,o3_mini,calendar,medium,synthetic,semantic_wrong,get_events,True,True,1,0.6,False,2,0.013695
p2_semantic_wrong_o3_mini_medical_038_3bc17c,medical_038,o3_mini,medical,easy,synthetic,semantic_wrong,,False,True,0,0.0,False,0,0.0014432
p2_semantic_wrong_o3_mini_toolbench_syn_0053_0105ea,toolbench_syn_0053,o3_mini,weather,easy,toolbench_synthetic,semantic_wrong,get_weather,True,False,1,1.0,True,0,0.0035827
p2_semantic_wrong_o3_mini_toolbench_syn_0023_ec1b92,toolbench_syn_0023,o3_mini,medical,hard,toolbench_synthetic,semantic_wrong,,False,True,0,0.0,False,0,0.0012726999999999
p2_semantic_wrong_o3_mini_weather_086_29801f,weather_086,o3_mini,weather,medium,synthetic,semantic_wrong,get_forecast,False,True,1,0.6,False,2,0.0179751
p2_semantic_wrong_o3_mini_calendar_072_cbaf36,calendar_072,o3_mini,calendar,medium,synthetic,semantic_wrong,get_events,True,True,0,0.0,False,2,0.0135586
p2_semantic_wrong_o3_mini_calendar_054_b4e148,calendar_054,o3_mini,calendar,medium,synthetic,semantic_wrong,get_events,True,False,1,1.0,True,1,0.0066517
p2_semantic_wrong_o3_mini_toolbench_syn_0093_585e4d,toolbench_syn_0093,o3_mini,calendar,medium,toolbench_synthetic,semantic_wrong,get_events,False,False,1,1.0,True,1,0.0076824
p2_type_mismatch_deepseek_v3_toolbench_syn_0003_3fb586,toolbench_syn_0003,deepseek_v3,calendar,hard,toolbench_synthetic,type_mismatch,create_event,True,True,1,0.3,False,1,0.00033978
p2_type_mismatch_deepseek_v3_weather_097_019b39,weather_097,deepseek_v3,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.00078929
p2_type_mismatch_deepseek_v3_weather_089_aa9b4a,weather_089,deepseek_v3,weather,medium,synthetic,type_mismatch,get_weather,True,False,2,0.6,True,0,0.00104587
p2_type_mismatch_deepseek_v3_calendar_100_39aaa0,calendar_100,deepseek_v3,calendar,medium,synthetic,type_mismatch,get_events,True,True,1,0.3,False,2,0.00071207
p2_type_mismatch_deepseek_v3_weather_051_a048cd,weather_051,deepseek_v3,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.00111076
p2_type_mismatch_deepseek_v3_medical_098_d13e71,medical_098,deepseek_v3,medical,medium,synthetic,type_mismatch,get_patient_record,True,True,1,0.3,False,2,0.00060698
p2_type_mismatch_deepseek_v3_toolbench_syn_0058_14de76,toolbench_syn_0058,deepseek_v3,weather,easy,toolbench_synthetic,type_mismatch,get_forecast,False,False,2,0.6,True,1,0.00029887
p2_type_mismatch_deepseek_v3_calendar_032_a3e3c6,calendar_032,deepseek_v3,calendar,easy,synthetic,type_mismatch,get_events,True,True,1,0.3,False,1,0.0005377
p2_type_mismatch_deepseek_v3_calendar_021_d078b6,calendar_021,deepseek_v3,calendar,easy,synthetic,type_mismatch,create_event,True,True,1,0.3,False,1,0.00040202
p2_type_mismatch_deepseek_v3_toolbench_syn_0070_8e8d0b,toolbench_syn_0070,deepseek_v3,medical,hard,toolbench_synthetic,type_mismatch,get_patient_record,True,False,2,0.6,True,0,0.00029602
p2_type_mismatch_deepseek_v3_weather_038_76cf51,weather_038,deepseek_v3,weather,easy,synthetic,type_mismatch,get_forecast,True,True,1,0.3,False,1,0.00079171
p2_type_mismatch_deepseek_v3_calendar_081_a0bbde,calendar_081,deepseek_v3,calendar,medium,synthetic,type_mismatch,create_event,True,True,1,0.3,False,1,0.00078942
p2_type_mismatch_deepseek_v3_weather_005_613ba4,weather_005,deepseek_v3,weather,easy,synthetic,type_mismatch,get_forecast,True,True,1,0.3,False,0,0.00038493
p2_type_mismatch_deepseek_v3_calendar_061_242eba,calendar_061,deepseek_v3,calendar,medium,synthetic,type_mismatch,create_event,True,True,1,0.3,False,1,0.0007729
p2_type_mismatch_deepseek_v3_toolbench_syn_0004_22af6e,toolbench_syn_0004,deepseek_v3,weather,hard,toolbench_synthetic,type_mismatch,get_weather,True,False,2,0.6,True,0,0.00028567
p2_type_mismatch_deepseek_v3_toolbench_syn_0074_0b1ec4,toolbench_syn_0074,deepseek_v3,weather,medium,toolbench_synthetic,type_mismatch,get_weather,True,False,2,0.6,True,0,0.00028974
p2_type_mismatch_deepseek_v3_weather_094_a71e40,weather_094,deepseek_v3,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.00087165
p2_type_mismatch_deepseek_v3_calendar_089_d839ec,calendar_089,deepseek_v3,calendar,medium,synthetic,type_mismatch,create_event,True,True,1,0.3,False,0,0.00074037
p2_type_mismatch_deepseek_v3_medical_093_c46bf1,medical_093,deepseek_v3,medical,medium,synthetic,type_mismatch,get_patient_record,True,True,1,0.3,False,0,0.00037984
p2_type_mismatch_deepseek_v3_toolbench_syn_0040_39758c,toolbench_syn_0040,deepseek_v3,medical,medium,toolbench_synthetic,type_mismatch,get_patient_record,True,False,2,0.6,True,0,0.00035509
p2_type_mismatch_deepseek_v3_weather_095_aacd21,weather_095,deepseek_v3,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.00097529
p2_type_mismatch_deepseek_v3_toolbench_syn_0034_e30dbf,toolbench_syn_0034,deepseek_v3,calendar,easy,toolbench_synthetic,type_mismatch,,False,True,0,0.0,False,0,0.00020574
p2_type_mismatch_deepseek_v3_calendar_088_49991d,calendar_088,deepseek_v3,calendar,medium,synthetic,type_mismatch,get_events,True,False,2,0.6,True,1,0.00082052
p2_type_mismatch_deepseek_v3_calendar_028_d06505,calendar_028,deepseek_v3,calendar,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,0.00015564
p2_type_mismatch_deepseek_v3_medical_014_1d7c9f,medical_014,deepseek_v3,medical,easy,synthetic,type_mismatch,get_patient_record,True,True,1,0.3,False,1,0.00040743
p2_type_mismatch_deepseek_v3_weather_007_545bb7,weather_007,deepseek_v3,weather,easy,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.00037832
p2_type_mismatch_deepseek_v3_weather_012_b1a7eb,weather_012,deepseek_v3,weather,easy,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.00044145
p2_type_mismatch_deepseek_v3_toolbench_syn_0096_cdff64,toolbench_syn_0096,deepseek_v3,weather,medium,toolbench_synthetic,type_mismatch,get_historical,False,False,2,0.6,True,1,0.00029075
p2_type_mismatch_deepseek_v3_medical_047_b25f12,medical_047,deepseek_v3,medical,easy,synthetic,type_mismatch,check_drug_interaction,True,True,1,0.3,False,0,0.00039338
p2_type_mismatch_deepseek_v3_toolbench_syn_0045_ae2f29,toolbench_syn_0045,deepseek_v3,weather,easy,toolbench_synthetic,type_mismatch,get_weather,True,False,2,0.6,True,0,0.00031579
p2_type_mismatch_deepseek_v3_weather_027_4e36bf,weather_027,deepseek_v3,weather,easy,synthetic,type_mismatch,get_forecast,False,True,1,0.3,False,2,0.0004382
p2_type_mismatch_deepseek_v3_weather_090_fd76bb,weather_090,deepseek_v3,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.00123576
p2_type_mismatch_deepseek_v3_medical_063_45b403,medical_063,deepseek_v3,medical,medium,synthetic,type_mismatch,,False,True,0,0.0,False,0,0.00022494
p2_type_mismatch_deepseek_v3_weather_078_dff84b,weather_078,deepseek_v3,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.00092807
p2_type_mismatch_deepseek_v3_calendar_085_f88207,calendar_085,deepseek_v3,calendar,medium,synthetic,type_mismatch,create_event,True,True,1,0.3,False,0,0.00075081
p2_type_mismatch_deepseek_v3_medical_008_042c7e,medical_008,deepseek_v3,medical,easy,synthetic,type_mismatch,schedule_appointment,True,True,1,0.3,False,1,0.00039096
p2_type_mismatch_deepseek_v3_calendar_001_501adc,calendar_001,deepseek_v3,calendar,easy,synthetic,type_mismatch,create_event,True,True,1,0.3,False,1,0.00032269
p2_type_mismatch_deepseek_v3_toolbench_syn_0094_d71d96,toolbench_syn_0094,deepseek_v3,medical,medium,toolbench_synthetic,type_mismatch,check_drug_interaction,False,False,2,0.6,True,0,0.00032204
p2_type_mismatch_deepseek_v3_weather_096_ef691a,weather_096,deepseek_v3,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.00099806
p2_type_mismatch_deepseek_v3_calendar_083_651daf,calendar_083,deepseek_v3,calendar,medium,synthetic,type_mismatch,create_event,True,True,1,0.3,False,0,0.00074527
p2_type_mismatch_deepseek_v3_medical_031_a32cb4,medical_031,deepseek_v3,medical,easy,synthetic,type_mismatch,get_patient_record,True,True,1,0.3,False,1,0.00032232
p2_type_mismatch_deepseek_v3_calendar_056_9a3156,calendar_056,deepseek_v3,calendar,medium,synthetic,type_mismatch,get_events,True,False,2,0.6,True,2,0.00080308
p2_type_mismatch_deepseek_v3_toolbench_syn_0053_f04054,toolbench_syn_0053,deepseek_v3,weather,easy,toolbench_synthetic,type_mismatch,get_weather,True,False,2,0.6,True,1,0.00033296
p2_type_mismatch_deepseek_v3_toolbench_syn_0062_1597b1,toolbench_syn_0062,deepseek_v3,weather,hard,toolbench_synthetic,type_mismatch,get_historical,False,False,2,0.6,True,2,0.00058642
p2_type_mismatch_deepseek_v3_medical_038_a71cf7,medical_038,deepseek_v3,medical,easy,synthetic,type_mismatch,schedule_appointment,True,True,1,0.3,False,1,0.00039096
p2_type_mismatch_deepseek_v3_toolbench_syn_0023_294756,toolbench_syn_0023,deepseek_v3,medical,hard,toolbench_synthetic,type_mismatch,schedule_appointment,False,True,1,0.3,False,1,0.00032708
p2_type_mismatch_deepseek_v3_toolbench_syn_0093_0b7b85,toolbench_syn_0093,deepseek_v3,calendar,medium,toolbench_synthetic,type_mismatch,,False,True,0,0.0,False,0,0.00022087
p2_type_mismatch_deepseek_v3_calendar_072_2334bd,calendar_072,deepseek_v3,calendar,medium,synthetic,type_mismatch,get_events,True,False,2,0.6,True,1,0.00042011
p2_type_mismatch_deepseek_v3_weather_086_fff142,weather_086,deepseek_v3,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,0,0.00065211
p2_type_mismatch_deepseek_v3_toolbench_syn_0013_4a98c7,toolbench_syn_0013,deepseek_v3,medical,medium,toolbench_synthetic,type_mismatch,schedule_appointment,False,True,1,0.3,False,1,0.00041552
p2_type_mismatch_deepseek_v3_toolbench_syn_0092_d5802c,toolbench_syn_0092,deepseek_v3,medical,hard,toolbench_synthetic,type_mismatch,get_patient_record,True,False,2,0.6,True,0,0.00024361
p2_type_mismatch_deepseek_v3_calendar_054_90c731,calendar_054,deepseek_v3,calendar,medium,synthetic,type_mismatch,get_events,True,False,2,0.6,True,2,0.00079492
